decision_id,cluster_id,document_category,decision_date,title,applicant,sanction_strength,sanction_types,monetary_amount,case_type,violated_articles
8955,5,privacy_impact_review,2024-07-24,「실종아동등의 보호 및 지원에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,경찰청장,0,,,,
8957,5,privacy_impact_review,2024-07-24,「소상공인 보호 및 지원에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,중소벤처기업부장관,0,,,,
8959,9,privacy_impact_review,2024-07-24,「환경보건법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
8961,9,privacy_impact_review,2024-07-24,「녹색제품 구매촉진에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
8965,7,privacy_impact_review,2024-07-24,「특허법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,특허청장,0,,,,
8967,7,privacy_impact_review,2024-07-24,「데이터기반행정 활성화에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,
8969,7,privacy_impact_review,2024-07-24,「실용신안법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,특허청장,0,,,,
897,7,privacy_impact_review,2021-08-11,「고엽제후유의증 등 환자지원 및 단체설립에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,
8971,16,privacy_impact_review,2024-07-24,「근현대문화유산의 보존 및 활용에 관한 법률 시행령」제정안에 대한 개인정보 침해요인 평가에 관한 건,국가유산청장,0,,,,
8975,16,privacy_impact_review,2024-07-24,「근현대문화유산의 보존 및 활용에 관한 법률 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,국가유산청장,0,,,,
8977,16,privacy_impact_review,2024-07-24,「국민체육진흥법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,문화체육관광부장관,1,개선권고,,,제22조의2
8979,9,privacy_impact_review,2024-07-24,「수도법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
8981,16,privacy_impact_review,2024-07-24,「손상 예방 및 관리에 관한 법률 시행령」 제정안에 대한 개인정보 침해요인 평가에 관한 건,질병관리청장,0,,,,
8983,7,privacy_impact_review,2024-07-10,「상법」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,법무부장관,0,,,,
8985,2,enforcement,2024-06-12,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료;시정명령;공표명령,3600000.0,유출·침해;동의·고지 위반;안전조치 미흡;정보주체 권리보장,제29조;제2조;제30조;제39조의15;제48조의11;제48조의2;제4조;제63조;제64조;제66조;제6조;제75조;제7조;제8조;제9조
8987,17,privacy_impact_review,2024-07-24,「농어촌 등 보건의료를 위한 특별조치법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,
8989,5,privacy_impact_review,2024-07-24,「공공재정 부정청구 금지 및 부정이익 환수 등에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국민권익위원회 위원장,0,,,,
899,7,privacy_impact_review,2021-08-11,「연안사고 예방에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,해양경찰청장,0,,,,
8991,17,privacy_impact_review,2024-07-10,「응급의료에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,1,개선권고,,,제7조의2
8993,7,privacy_impact_review,2024-07-10,「결핵예방법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,질병관리청장,0,,,,
8995,13,privacy_impact_review,2024-08-09,「주차장법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,
8997,7,privacy_impact_review,2024-07-24,「손상 예방 및 관리에 관한 법률 시행규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,질병관리청장,0,,,,
8999,5,privacy_impact_review,2024-06-12,「전파법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,과학기술정보통신부장관,0,,,,
9,3,privacy_impact_review,2022-04-13,「부패방지 및 국민권익위원회의 설치와 운영에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국민권익위원회 위원장,0,,,,
9001,5,privacy_impact_review,2024-06-12,「공직자 등의 병역사항 신고 및 공개에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,병무청장,0,,,,
9003,7,privacy_impact_review,2024-06-12,「병역법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,병무청장,0,,,,
9005,7,privacy_impact_review,2024-04-24,「전자상거래 등에서의 소비자보호에 관한 법률」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,공정거래위원회 위원장,0,,,,
9007,7,privacy_impact_review,2024-04-24,「검찰압수물사무규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,법무부장관,0,,,,
9009,7,privacy_impact_review,2024-05-22,「목재의 지속가능한 이용에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산림청장,1,개선권고,,,제3조의5
9011,5,privacy_impact_review,2024-05-22,「목재의 지속가능한 이용에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산림청장,0,,,,
9013,5,privacy_impact_review,2024-05-22,「방문판매 등에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,공정거래위원회 위원장,1,개선권고,,,제8조
9015,7,privacy_impact_review,2024-05-22,한시적 규제유예 등 민생경제 활력 제고를 위한 23개 법령의 일부개정에 관한 총리령ㆍ부령안에 대한 개인정보 침해요인 평가에 관한 건,법제처장,0,,,,
9017,7,privacy_impact_review,2024-05-22,국민 행정부담 완화 및 불편 해소를 위한 18개 법령의 일부개정에 관한 대통령령안에 대한 개인정보 침해요인 평가에 관한 건,법제처장,0,,,,
9019,5,privacy_impact_review,2024-05-22,「병역법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,병무청,0,,,,
9021,7,privacy_impact_review,2024-05-22,「산지관리법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산림청장,0,,,,
9023,7,privacy_impact_review,2024-05-08,「수목원ㆍ정원의 조성 및 진흥에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산림청장,0,,,,
9025,5,privacy_impact_review,2024-05-08,「원자력안전법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,원자력안전위원회 위원장,0,,,,
9027,7,privacy_impact_review,2024-05-08,「국유림의 경영 및 관리에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산림청장,0,,,,
9029,7,privacy_impact_review,2024-05-08,「출입국관리법」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,법무부장관,0,,,,
903,7,privacy_impact_review,2021-08-25,「국가유공자 등 예우 및 지원에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,
9031,7,privacy_impact_review,2024-05-08,「원자력안전법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,원자력안전위원회 위원장,1,개선권고,,,
9033,5,privacy_impact_review,2024-03-27,「독점규제 및 공정거래에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,공정거래위원회 위원장,0,,,,
9035,5,privacy_impact_review,2024-05-08,「산림보호법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,산림청장,0,,,,
9037,13,privacy_impact_review,2024-08-28,「주택도시기금법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국토교통부장관,0,,,,
9039,7,privacy_impact_review,2024-03-27,「치료감호 등에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,법무부장관,0,,,,
9043,5,privacy_impact_review,2024-08-28,「문화유산의 보존 및 활용에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국가유산청장,0,,,,
9045,5,privacy_impact_review,2024-08-28,「세계유산의 보존ㆍ관리 및 활용에 관한 특별법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,국가유산청장,0,,,,
9047,7,privacy_impact_review,2024-08-28,「치료감호 등에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,법무부장관,0,,,,
9049,14,privacy_impact_review,2024-08-28,「자율운항선박의 안전 운항에 관한 규칙」 제정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,0,,,,
905,5,privacy_impact_review,2021-08-25,「북한이탈주민의 보호 및 정착지원에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,통일부장관,0,,,,
9051,16,privacy_impact_review,2024-07-10,「가상융합산업 진흥법 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,과학기술정보통신부장관,1,개선권고,,,제2조
9053,16,privacy_impact_review,2024-07-10,「생명연구자원의 확보ㆍ관리 및 활용에 관한 법률 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,과학기술정보통신부장관,0,,,,
9055,16,privacy_impact_review,2024-07-10,「가상융합산업 진흥법 시행령」제정안에 대한 개인정보 침해요인 평가에 관한 건,과학기술정보통신부장관,0,,,,
9057,16,privacy_impact_review,2024-05-22,「경찰착용기록장치 운영 등에 관한 규정」제정안에 대한 개인정보 침해요인 평가에 관한 건,경찰청장,1,개선권고,,,제3조
9059,2,enforcement,2024-07-24,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,(사업자등록번호 : )대표자,4,과태료,3600000.0,유출·침해;동의·고지 위반;보유기간·파기 위반;정보주체 권리보장,제2조;제38조;제39조의7;제3조;제63조;제66조;제75조;제7조;제8조
9063,11,privacy_impact_review,2024-07-24,「경찰공무원 등 개인정보 처리에 관한 규정」제정안에 대한 개인정보 침해요인 평가에 관한 건,경찰청장,1,개선권고,,,제10조;제2조;제3조
9065,5,privacy_impact_review,2024-08-28,「약사법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,0,,,,
9067,17,privacy_impact_review,2024-08-28,「약사법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,보건복지부장관,1,개선권고,,,
9069,14,privacy_impact_review,2024-08-28,「농어업경영체 육성 및 지원에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,해양수산부장관,0,,,,
907,7,privacy_impact_review,2021-07-16,「원자력시설 등의 방호 및 방사능 방재 대책법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,원자력안전위원회위원장,0,,,,
9071,7,privacy_impact_review,2024-08-28,「영유아보육법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,교육부장관,0,,,,
9073,9,privacy_impact_review,2024-08-28,「지하수법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
9075,9,privacy_impact_review,2024-08-28,「화학물질의 등록 및 평가 등에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
9077,9,privacy_impact_review,2024-08-28,「야생생물 보호 및 관리에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,환경부장관,0,,,,
9079,7,privacy_impact_review,2024-08-28,「소방시설 설치 및 관리에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,소방청장,0,,,,
9081,5,privacy_impact_review,2024-08-28,「자연재난 구호 및 복구 비용 부담기준 등에 관한 규정」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,
9083,5,privacy_impact_review,2024-08-28,「민원 처리에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,행정안전부장관,0,,,,
